human_gene_name,human_gene_acc,nmr_gene_name,nmr_gene_acc,perc_id,orthology_type,human_name_rep,nmr_name_rep,human_chr,nmr_chr
SPATC1L,ENSG00000160284,SPATC1L,ENSHGLG00000013076,69.7531,ortholog_one2one,2.0,1.0,21,2
SPATS1,ENSG00000249481,SPATS1,ENSHGLG00000012136,65.411,ortholog_one2one,1.0,1.0,6,13
SPATS2,ENSG00000123352,SPATS2,ENSHGLG00000008867,84.2202,ortholog_one2one,1.0,1.0,12,17
SPC24,ENSG00000161888,SPC24,ENSHGLG00000005561,74.6193,ortholog_one2one,1.0,1.0,19,29
SPCS1,ENSG00000114902,SPCS1,ENSHGLG00000035120,96.0784,ortholog_one2one,1.0,1.0,3,9
SPCS3,ENSG00000129128,SPCS3,ENSHGLG00000007439,97.7778,ortholog_one2one,1.0,1.0,4,6
SPDEF,ENSG00000124664,SPDEF,ENSHGLG00000016872,87.037,ortholog_one2one,1.0,1.0,6,13
SPDYA,ENSG00000163806,SPDYA,ENSHGLG00000014672,83.0671,ortholog_one2one,1.0,1.0,2,4
SPEF1,ENSG00000101222,SPEF1,ENSHGLG00000049284,88.983,ortholog_one2one,1.0,1.0,20,15
SPEF2,ENSG00000152582,SPEF2,ENSHGLG00000029358,65.8617,ortholog_one2one,1.0,1.0,5,16
SPEG,ENSG00000072195,SPEG,ENSHGLG00000014231,92.1093,ortholog_one2one,1.0,1.0,2,25
SPEM2,ENSG00000184560,SPEM2,ENSHGLG00000009650,60.5701,ortholog_one2one,2.0,1.0,17,20
SPEN,ENSG00000065526,SPEN,ENSHGLG00000032487,87.4181,ortholog_one2one,1.0,1.0,1,7
SPESP1,ENSG00000258484,SPESP1,ENSHGLG00000046924,57.1429,ortholog_one2one,1.0,1.0,15,27
SPG11,ENSG00000104133,SPG11,ENSHGLG00000019157,83.2992,ortholog_one2one,1.0,1.0,15,2
SPG21,ENSG00000090487,SPG21,ENSHGLG00000015251,98.7013,ortholog_one2one,1.0,1.0,15,27
SPG7,ENSG00000197912,SPG7,ENSHGLG00000012312,86.6667,ortholog_one2one,1.0,1.0,16,7
SPHK2,ENSG00000063176,SPHK2,ENSHGLG00000016115,83.1288,ortholog_one2one,1.0,1.0,19,29
SPIC,ENSG00000166211,SPIC,ENSHGLG00000039584,56.7227,ortholog_one2one,1.0,1.0,12,17
SPICE1,ENSG00000163611,SPICE1,ENSHGLG00000013844,80.7018,ortholog_one2one,1.0,1.0,3,2
SPIN1,ENSG00000106723,SPIN1,ENSHGLG00000045201,98.855,ortholog_one2one,1.0,1.0,9,25
SPIN4,ENSG00000186767,SPIN4,ENSHGLG00000034676,96.9697,ortholog_one2one,1.0,1.0,X,X
SPINDOC,ENSG00000168005,SPINDOC,ENSHGLG00000034024,84.7769,ortholog_one2one,1.0,1.0,11,22
SPINK1,ENSG00000164266,SPINK1,ENSHGLG00000007963,67.0886,ortholog_one2one,1.0,1.0,5,6
SPINK5,ENSG00000133710,SPINK5,ENSHGLG00000004049,71.3675,ortholog_one2one,1.0,1.0,5,6
SPINK6,ENSG00000178172,SPINK6,ENSHGLG00000004409,82.5,ortholog_one2one,1.0,1.0,5,6
SPINT1,ENSG00000166145,SPINT1,ENSHGLG00000018272,79.1583,ortholog_one2one,1.0,1.0,15,2
SPINT2,ENSG00000167642,SPINT2,ENSHGLG00000045211,69.4444,ortholog_one2one,1.0,1.0,19,28
SPINT4,ENSG00000149651,SPINT4,ENSHGLG00000006057,62.2449,ortholog_one2one,1.0,1.0,20,15
SPIRE1,ENSG00000134278,SPIRE1,ENSHGLG00000004155,77.381,ortholog_one2one,1.0,1.0,18,18
SPMAP1,ENSG00000275489,SPMAP1,ENSHGLG00000014241,74.5098,ortholog_one2one,2.0,1.0,17,20
SPMAP2,ENSG00000105549,SPMAP2,ENSHGLG00000012454,56.2005,ortholog_one2one,1.0,1.0,19,29
SPMIP1,ENSG00000272899,SPMIP1,ENSHGLG00000045075,72.1591,ortholog_one2one,1.0,1.0,7,14
SPMIP10,ENSG00000196900,SPMIP10,ENSHGLG00000004450,67.1642,ortholog_one2one,1.0,1.0,5,6
SPMIP11,ENSG00000257987,SPMIP11,ENSHGLG00000007195,70.9924,ortholog_one2one,1.0,1.0,12,17
SPMIP2,ENSG00000164123,SPMIP2,ENSHGLG00000001205,57.3034,ortholog_one2one,1.0,1.0,4,3
SPMIP5,ENSG00000165863,SPMIP5,ENSHGLG00000016224,63.3929,ortholog_one2one,2.0,1.0,10,13
SPMIP6,ENSG00000164972,SPMIP6,ENSHGLG00000010390,80.9339,ortholog_one2one,1.0,1.0,9,12
SPMIP8,ENSG00000159648,SPMIP8,ENSHGLG00000012890,88.785,ortholog_one2one,1.0,1.0,16,7
SPN,ENSG00000197471,SPN,ENSHGLG00000043525,50.75,ortholog_one2one,1.0,1.0,16,23
SPNS1,ENSG00000169682,SPNS1,ENSHGLG00000011375,95.2652,ortholog_one2one,1.0,1.0,16,23
SPNS2,ENSG00000183018,SPNS2,ENSHGLG00000014461,95.4463,ortholog_one2one,1.0,1.0,17,20
SPNS3,ENSG00000182557,SPNS3,ENSHGLG00000017351,84.6614,ortholog_one2one,1.0,1.0,17,20
SPO11,ENSG00000054796,SPO11,ENSHGLG00000005570,87.8481,ortholog_one2one,1.0,1.0,20,15
SPOCD1,ENSG00000134668,SPOCD1,ENSHGLG00000017620,57.4275,ortholog_one2one,1.0,1.0,1,7
SPOCK1,ENSG00000152377,SPOCK1,ENSHGLG00000013253,95.8998,ortholog_one2one,1.0,1.0,5,4
SPOCK2,ENSG00000107742,SPOCK2,ENSHGLG00000012068,93.8679,ortholog_one2one,1.0,1.0,10,13
SPON1,ENSG00000262655,SPON1,ENSHGLG00000010146,96.6376,ortholog_one2one,1.0,1.0,11,5
SPON2,ENSG00000159674,SPON2,ENSHGLG00000042456,70.3927,ortholog_one2one,1.0,1.0,4,OX090908.1
SPOUT1,ENSG00000198917,SPOUT1,ENSHGLG00000011378,87.766,ortholog_one2one,1.0,1.0,9,12
SPP2,ENSG00000072080,SPP2,ENSHGLG00000003921,68.6274,ortholog_one2one,1.0,1.0,2,25
SPPL2A,ENSG00000138600,SPPL2A,ENSHGLG00000037024,83.3667,ortholog_one2one,1.0,1.0,15,2
SPPL2B,ENSG00000005206,SPPL2B,ENSHGLG00000008911,84.4332,ortholog_one2one,1.0,1.0,19,29
SPPL2C,ENSG00000185294,SPPL2C,ENSHGLG00000020140,70.0292,ortholog_one2one,3.0,1.0,17,20
SPPL3,ENSG00000157837,SPPL3,ENSHGLG00000009179,98.1771,ortholog_one2one,1.0,1.0,12,23
SPR,ENSG00000116096,TACR1,ENSHGLG00000045416,96.5602,ortholog_one2one,1.0,1.0,2,4
SPRED1,ENSG00000166068,SPRED1,ENSHGLG00000049493,93.9189,ortholog_one2one,1.0,1.0,15,2
SPRED3,ENSG00000188766,SPRED3,ENSHGLG00000017813,83.6585,ortholog_one2one,1.0,1.0,19,28
SPRN,ENSG00000203772,SPRN,ENSHGLG00000040631,78.0,ortholog_one2one,1.0,1.0,10,13
SPRR3,ENSG00000163209,SPRR3,ENSHGLG00000039832,58.5799,ortholog_one2one,1.0,1.0,1,19
SPRY1,ENSG00000164056,SPRY1,ENSHGLG00000032095,95.9248,ortholog_one2one,1.0,1.0,4,3
SPRYD3,ENSG00000167778,SPRYD3,ENSHGLG00000003437,98.19,ortholog_one2one,1.0,1.0,12,17
SPRYD4,ENSG00000176422,SPRYD4,ENSHGLG00000016750,85.5072,ortholog_one2one,1.0,1.0,12,17
SPRYD7,ENSG00000123178,SPRYD7,ENSHGLG00000003741,83.6735,ortholog_one2one,1.0,1.0,13,11
SPSB1,ENSG00000171621,SPSB1,ENSHGLG00000047110,86.4469,ortholog_one2one,1.0,1.0,1,7
SPSB2,ENSG00000111671,SPSB2,ENSHGLG00000000850,91.2548,ortholog_one2one,1.0,1.0,12,5
SPSB3,ENSG00000162032,SPSB3,ENSHGLG00000001146,88.7324,ortholog_one2one,1.0,1.0,16,23
SPSB4,ENSG00000175093,SPSB4,ENSHGLG00000013816,85.7143,ortholog_one2one,1.0,1.0,3,8
SPTAN1,ENSG00000197694,SPTAN1,ENSHGLG00000011313,98.4659,ortholog_one2one,1.0,1.0,9,12
SPTB,ENSG00000070182,SPTB,ENSHGLG00000016387,88.7457,ortholog_one2one,1.0,1.0,14,26
SPTBN1,ENSG00000115306,SPTBN1,ENSHGLG00000019164,99.0271,ortholog_one2one,1.0,1.0,2,4
SPTBN2,ENSG00000173898,SPTBN2,ENSHGLG00000014309,92.5941,ortholog_one2one,1.0,1.0,11,22
SPTBN4,ENSG00000160460,SPTBN4,ENSHGLG00000005257,95.6708,ortholog_one2one,1.0,1.0,19,28
SPTSSB,ENSG00000196542,SPTSSB,ENSHGLG00000014657,89.4737,ortholog_one2one,1.0,1.0,3,8
SQLE,ENSG00000104549,SQLE,ENSHGLG00000008484,81.5929,ortholog_one2one,1.0,1.0,8,10
SQOR,ENSG00000137767,SQOR,ENSHGLG00000018746,88.6667,ortholog_one2one,1.0,1.0,15,2
SQSTM1,ENSG00000161011,SQSTM1,ENSHGLG00000012249,78.4091,ortholog_one2one,2.0,1.0,5,4
SRA1,ENSG00000213523,SOX9,ENSHGLG00000045340,96.8379,ortholog_one2one,1.0,1.0,5,20
SRBD1,ENSG00000068784,SRBD1,ENSHGLG00000018153,89.2713,ortholog_one2one,1.0,1.0,2,4
SRCAP,ENSG00000080603,SRCAP,ENSHGLG00000009981,89.5574,ortholog_one2one,1.0,1.0,16,23
SRCIN1,ENSG00000277363,SRCIN1,ENSHGLG00000010912,88.3347,ortholog_one2one,2.0,1.0,17,20
SRD5A2,ENSG00000277893,SRD5A2,ENSHGLG00000047600,80.315,ortholog_one2one,1.0,1.0,2,4
SRD5A3,ENSG00000128039,SRD5A3,ENSHGLG00000006595,85.2201,ortholog_one2one,1.0,1.0,4,10
SREBF1,ENSG00000072310,SREBF1,ENSHGLG00000019114,84.3069,ortholog_one2one,1.0,1.0,17,20
SREK1,ENSG00000153914,SREK1,ENSHGLG00000001181,96.0938,ortholog_one2one,1.0,1.0,5,16
SRGAP1,ENSG00000196935,SRGAP1,ENSHGLG00000009171,98.6175,ortholog_one2one,1.0,1.0,12,17
SRGAP3,ENSG00000196220,SRGAP3,ENSHGLG00000009965,96.7243,ortholog_one2one,1.0,1.0,3,2
SRI,ENSG00000075142,SRI,ENSHGLG00000004441,87.8788,ortholog_one2one,1.0,1.0,7,14
SRL,ENSG00000185739,SRL,ENSHGLG00000048431,97.2516,ortholog_one2one,1.0,1.0,16,23
SRM,ENSG00000116649,SRM,ENSHGLG00000038425,93.7086,ortholog_one2one,1.0,1.0,1,7
SRP14,ENSG00000140319,SRP14,ENSHGLG00000013126,90.9091,ortholog_one2one,1.0,1.0,15,2
SRP54,ENSG00000100883,SRP54,ENSHGLG00000002850,100.0,ortholog_one2one,1.0,1.0,14,2
SRP68,ENSG00000167881,SRP68,ENSHGLG00000010531,87.3754,ortholog_one2one,1.0,1.0,17,20
SRP72,ENSG00000174780,SRP72,ENSHGLG00000009791,98.0213,ortholog_one2one,1.0,1.0,4,10
SRPK1,ENSG00000096063,Srpk1,ENSHGLG00000010559,88.0916,ortholog_one2one,1.0,1.0,6,13
SRPX2,ENSG00000102359,SRPX2,ENSHGLG00000001326,92.4731,ortholog_one2one,1.0,1.0,X,X
SRR,ENSG00000167720,SRR,ENSHGLG00000011426,87.0588,ortholog_one2one,1.0,1.0,17,20
SRRD,ENSG00000100104,SRRD,ENSHGLG00000007556,72.2714,ortholog_one2one,1.0,1.0,22,23
SRRM4,ENSG00000139767,SRRM4,ENSHGLG00000007830,91.162,ortholog_one2one,1.0,1.0,12,23
SRSF11,ENSG00000116754,SRSF11,ENSHGLG00000008682,95.8678,ortholog_one2one,1.0,1.0,1,19
SRSF12,ENSG00000154548,SRSF12,ENSHGLG00000040221,96.3855,ortholog_one2one,1.0,1.0,6,1
SRSF3,ENSG00000112081,SRSF3,ENSHGLG00000017042,100.0,ortholog_one2one,1.0,1.0,6,13
SRSF4,ENSG00000116350,SRSF4,ENSHGLG00000011842,91.82,ortholog_one2one,1.0,1.0,1,7
SRSF5,ENSG00000100650,SRSF5,ENSHGLG00000010147,100.0,ortholog_one2one,1.0,1.0,14,26
SRSF7,ENSG00000115875,SRSF7,ENSHGLG00000013954,98.6957,ortholog_one2one,1.0,1.0,2,4
SRSF9,ENSG00000111786,SRSF9,ENSHGLG00000038336,99.095,ortholog_one2one,1.0,1.0,12,23
SS18,ENSG00000141380,SS18,ENSHGLG00000007496,98.0769,ortholog_one2one,1.0,1.0,18,18
SS18L1,ENSG00000184402,SS18L1,ENSHGLG00000006752,71.4646,ortholog_one2one,1.0,1.0,20,15
SSBP3,ENSG00000157216,SSBP3,ENSHGLG00000000619,86.5169,ortholog_one2one,1.0,1.0,1,7
SSC4D,ENSG00000146700,SSC4D,ENSHGLG00000016079,89.7391,ortholog_one2one,1.0,1.0,7,1
SSH1,ENSG00000084112,SSH1,ENSHGLG00000017730,85.1495,ortholog_one2one,1.0,1.0,12,23
SSH2,ENSG00000141298,SSH2,ENSHGLG00000014658,87.5435,ortholog_one2one,1.0,1.0,17,20
SSH3,ENSG00000172830,SSH3,ENSHGLG00000011687,83.461,ortholog_one2one,1.0,1.0,11,22
SSMEM1,ENSG00000165120,SSMEM1,ENSHGLG00000005378,60.6557,ortholog_one2one,1.0,1.0,7,14
SSNA1,ENSG00000176101,SSNA1,ENSHGLG00000012331,94.958,ortholog_one2one,1.0,1.0,9,12
SSPN,ENSG00000123096,SSPN,ENSHGLG00000041411,91.358,ortholog_one2one,1.0,1.0,12,5
SSR2,ENSG00000163479,SSR2,ENSHGLG00000035940,69.9454,ortholog_one2one,1.0,1.0,1,19
SSR4,ENSG00000180879,SSR4,ENSHGLG00000001720,93.0636,ortholog_one2one,1.0,1.0,X,X
SST,ENSG00000157005,SST,ENSHGLG00000019161,97.4138,ortholog_one2one,1.0,1.0,3,8
SSTR1,ENSG00000139874,SSTR1,ENSHGLG00000046762,99.7175,ortholog_one2one,1.0,1.0,14,2
SSTR2,ENSG00000180616,SSTR2,ENSHGLG00000033129,94.3089,ortholog_one2one,1.0,1.0,17,20
SSTR3,ENSG00000278195,SSTR3,ENSHGLG00000041606,78.7791,ortholog_one2one,1.0,1.0,22,5
SSTR5,ENSG00000162009,SSTR5,ENSHGLG00000002823,78.5714,ortholog_one2one,1.0,1.0,16,23
SSUH2,ENSG00000125046,SSUH2,ENSHGLG00000008957,80.5333,ortholog_one2one,1.0,1.0,3,2
SSX2IP,ENSG00000117155,SSX2IP,ENSHGLG00000007408,93.6274,ortholog_one2one,1.0,1.0,1,19
ST14,ENSG00000149418,ST14,ENSHGLG00000003891,78.7134,ortholog_one2one,1.0,1.0,11,5
ST18,ENSG00000147488,ST18,ENSHGLG00000014452,91.022,ortholog_one2one,1.0,1.0,8,10
ST3GAL1,ENSG00000008513,ST3GAL1,ENSHGLG00000041464,87.3529,ortholog_one2one,1.0,1.0,8,10
ST3GAL2,ENSG00000157350,ST3GAL2,ENSHGLG00000044574,96.2857,ortholog_one2one,1.0,1.0,16,7
ST3GAL3,ENSG00000126091,ST3GAL3,ENSHGLG00000002741,98.9305,ortholog_one2one,1.0,1.0,1,7
ST3GAL4,ENSG00000110080,ST3GAL4,ENSHGLG00000046104,90.6907,ortholog_one2one,1.0,1.0,11,5
ST3GAL5,ENSG00000115525,ST3GAL5,ENSHGLG00000015817,82.9736,ortholog_one2one,1.0,1.0,2,4
ST3GAL6,ENSG00000064225,ST3GAL6,ENSHGLG00000002566,91.8429,ortholog_one2one,1.0,1.0,3,2
ST6GAL2,ENSG00000144057,ST6GAL2,ENSHGLG00000037203,77.1543,ortholog_one2one,1.0,1.0,2,4
ST6GALNAC1,ENSG00000070526,ST6GALNAC1,ENSHGLG00000016533,72.8843,ortholog_one2one,1.0,1.0,17,20
ST6GALNAC2,ENSG00000070731,ST6GALNAC2,ENSHGLG00000016472,68.1818,ortholog_one2one,1.0,1.0,17,20
ST6GALNAC3,ENSG00000184005,ST6GALNAC3,ENSHGLG00000004799,94.7541,ortholog_one2one,1.0,1.0,1,19
ST6GALNAC4,ENSG00000136840,ST6GALNAC4,ENSHGLG00000041121,89.0728,ortholog_one2one,1.0,1.0,9,12
ST6GALNAC6,ENSG00000160408,ST6GALNAC6,ENSHGLG00000010908,77.1772,ortholog_one2one,1.0,1.0,9,12
ST7,ENSG00000004866,ST7,ENSHGLG00000002466,94.3061,ortholog_one2one,1.0,1.0,7,14
ST7L,ENSG00000007341,ST7L,ENSHGLG00000018040,92.7928,ortholog_one2one,1.0,1.0,1,19
ST8SIA1,ENSG00000111728,ST8SIA1,ENSHGLG00000009621,94.9438,ortholog_one2one,1.0,1.0,12,5
ST8SIA2,ENSG00000140557,ST8SIA2,ENSHGLG00000044069,97.3333,ortholog_one2one,1.0,1.0,15,15
ST8SIA3,ENSG00000177511,ST8SIA3,ENSHGLG00000037037,99.2105,ortholog_one2one,1.0,1.0,18,18
ST8SIA4,ENSG00000113532,ST8SIA4,ENSHGLG00000011228,97.486,ortholog_one2one,1.0,1.0,5,6
ST8SIA5,ENSG00000101638,ST8SIA5,ENSHGLG00000040367,98.1383,ortholog_one2one,1.0,1.0,18,18
ST8SIA6,ENSG00000148488,ST8SIA6,ENSHGLG00000007752,88.9447,ortholog_one2one,1.0,1.0,10,8
STAB1,ENSG00000010327,STAB1,ENSHGLG00000003794,81.4653,ortholog_one2one,1.0,1.0,3,9
STAB2,ENSG00000136011,STAB2,ENSHGLG00000007127,71.8542,ortholog_one2one,1.0,1.0,12,17
STAC,ENSG00000144681,STAC,ENSHGLG00000001907,91.2935,ortholog_one2one,1.0,1.0,3,9
STAC2,ENSG00000141750,STAC2,ENSHGLG00000009804,68.3698,ortholog_one2one,1.0,1.0,17,20
STAG2,ENSG00000101972,STAG2,ENSHGLG00000002804,99.6057,ortholog_one2one,1.0,1.0,X,X
STAM,ENSG00000136738,STAM,ENSHGLG00000005690,92.4074,ortholog_one2one,1.0,1.0,10,8
STAMBP,ENSG00000124356,STAMBP,ENSHGLG00000014430,94.8113,ortholog_one2one,1.0,1.0,2,4
STAMBPL1,ENSG00000138134,STAMBPL1,ENSHGLG00000019158,93.3486,ortholog_one2one,1.0,1.0,10,13
STAP1,ENSG00000035720,UXT,ENSHGLG00000000945,95.5414,ortholog_one2one,1.0,1.0,4,X
STAP2,ENSG00000178078,STAP2,ENSHGLG00000008727,75.1861,ortholog_one2one,1.0,1.0,19,29
STAR,ENSG00000147465,GUCY2C,ENSHGLG00000008125,87.7193,ortholog_one2one,1.0,1.0,8,5
STARD10,ENSG00000214530,STARD10,ENSHGLG00000008044,96.9072,ortholog_one2one,1.0,1.0,11,5
STARD13,ENSG00000133121,STARD13,ENSHGLG00000018786,91.0153,ortholog_one2one,1.0,1.0,13,11
STARD3,ENSG00000131748,STARD3,ENSHGLG00000013993,91.6854,ortholog_one2one,1.0,1.0,17,20
STARD3NL,ENSG00000010270,STARD3NL,ENSHGLG00000008923,89.7436,ortholog_one2one,1.0,1.0,7,1
STARD7,ENSG00000084090,STARD7,ENSHGLG00000013591,91.6216,ortholog_one2one,1.0,1.0,2,4
STARD8,ENSG00000130052,STARD8,ENSHGLG00000000450,85.0408,ortholog_one2one,1.0,1.0,X,X
STAT1,ENSG00000115415,STAT1,ENSHGLG00000003617,94.1333,ortholog_one2one,1.0,1.0,2,3
STAT2,ENSG00000170581,STAT2,ENSHGLG00000016677,79.786,ortholog_one2one,1.0,1.0,12,17
STAT3,ENSG00000168610,STAT3,ENSHGLG00000010906,99.0909,ortholog_one2one,1.0,1.0,17,20
STAT4,ENSG00000138378,STAT4,ENSHGLG00000003160,95.3209,ortholog_one2one,1.0,1.0,2,3
STAT5B,ENSG00000173757,STAT5B,ENSHGLG00000012522,89.6373,ortholog_one2one,1.0,1.0,17,20
STAT6,ENSG00000166888,STAT6,ENSHGLG00000018890,85.0,ortholog_one2one,1.0,1.0,12,17
STAU2,ENSG00000040341,STAU2,ENSHGLG00000014888,95.7895,ortholog_one2one,1.0,1.0,8,21
STBD1,ENSG00000118804,STBD1,ENSHGLG00000049041,57.8275,ortholog_one2one,1.0,1.0,4,7
STC1,ENSG00000159167,STC1,ENSHGLG00000040196,97.5708,ortholog_one2one,1.0,1.0,8,6
STC2,ENSG00000113739,STC2,ENSHGLG00000017592,91.0653,ortholog_one2one,1.0,1.0,5,4
STEAP2,ENSG00000157214,STEAP2,ENSHGLG00000004036,96.5306,ortholog_one2one,1.0,1.0,7,14
STEAP3,ENSG00000115107,STEAP3,ENSHGLG00000041983,87.9518,ortholog_one2one,1.0,1.0,2,3
STEAP4,ENSG00000127954,STEAP4,ENSHGLG00000004401,86.2745,ortholog_one2one,1.0,1.0,7,14
STEEP1,ENSG00000018610,STEEP1,ENSHGLG00000017843,100.0,ortholog_one2one,1.0,1.0,X,X
STIL,ENSG00000123473,STIL,ENSHGLG00000001713,79.1925,ortholog_one2one,1.0,1.0,1,7
STIM1,ENSG00000167323,STIM1,ENSHGLG00000008082,92.5978,ortholog_one2one,1.0,1.0,11,5
STIMATE,ENSG00000213533,STIMATE,ENSHGLG00000043251,82.3129,ortholog_one2one,1.0,1.0,3,9
STING1,ENSG00000184584,STING1,ENSHGLG00000032049,75.4617,ortholog_one2one,2.0,1.0,5,6
STIP1,ENSG00000168439,STIP1,ENSHGLG00000016796,93.3078,ortholog_one2one,1.0,1.0,11,22
STK10,ENSG00000072786,STK10,ENSHGLG00000007426,90.6929,ortholog_one2one,1.0,1.0,5,4
STK11,ENSG00000118046,STK11,ENSHGLG00000007418,84.7575,ortholog_one2one,1.0,1.0,19,29
STK11IP,ENSG00000144589,STK11IP,ENSHGLG00000009647,77.8605,ortholog_one2one,1.0,1.0,2,25
STK16,ENSG00000115661,STK16,ENSHGLG00000042503,95.7377,ortholog_one2one,1.0,1.0,2,25
STK25,ENSG00000115694,STK25,ENSHGLG00000015089,96.4789,ortholog_one2one,1.0,1.0,2,OX090908.1
STK26,ENSG00000134602,ENSHGLG00000004576,ENSHGLG00000004576,99.0385,ortholog_one2one,1.0,0.0,X,
STK31,ENSG00000196335,STK31,ENSHGLG00000008474,80.5692,ortholog_one2one,1.0,1.0,7,14
STK32A,ENSG00000169302,STK32A,ENSHGLG00000036345,91.9192,ortholog_one2one,1.0,1.0,5,6
STK32B,ENSG00000152953,STK32B,ENSHGLG00000004329,90.8213,ortholog_one2one,1.0,1.0,4,10
STK32C,ENSG00000165752,STK32C,ENSHGLG00000009808,90.535,ortholog_one2one,1.0,1.0,10,13
STK33,ENSG00000130413,STK33,ENSHGLG00000009492,75.6809,ortholog_one2one,1.0,1.0,11,5
STK35,ENSG00000125834,STK35,ENSHGLG00000049056,89.8876,ortholog_one2one,1.0,1.0,20,15
STK36,ENSG00000163482,STK36,ENSHGLG00000016143,85.4753,ortholog_one2one,1.0,1.0,2,25
STK38,ENSG00000112079,STK38,ENSHGLG00000017058,98.2796,ortholog_one2one,1.0,1.0,6,13
STK39,ENSG00000198648,STK39,ENSHGLG00000004279,97.1963,ortholog_one2one,1.0,1.0,2,3
STK4,ENSG00000101109,STK4,ENSHGLG00000046460,98.5626,ortholog_one2one,1.0,1.0,20,15
STK40,ENSG00000196182,STK40,ENSHGLG00000010896,98.3908,ortholog_one2one,1.0,1.0,1,7
STMN3,ENSG00000197457,STMN3,ENSHGLG00000043617,94.9721,ortholog_one2one,1.0,1.0,20,15
STMN4,ENSG00000015592,STMN4,ENSHGLG00000016773,87.037,ortholog_one2one,1.0,1.0,8,6
STMND1,ENSG00000230873,STMND1,ENSHGLG00000008675,67.3913,ortholog_one2one,1.0,1.0,6,9
STMP1,ENSG00000243317,STMP1,ENSHGLG00000046204,93.617,ortholog_one2one,1.0,1.0,7,25
STN1,ENSG00000107960,OBFC1,ENSHGLG00000002775,82.6087,ortholog_one2one,1.0,1.0,10,13
STOM,ENSG00000148175,STOM,ENSHGLG00000011143,92.7083,ortholog_one2one,1.0,1.0,9,12
STOML1,ENSG00000067221,STOML1,ENSHGLG00000042549,90.201,ortholog_one2one,1.0,1.0,15,27
STOML2,ENSG00000165283,STOML2,ENSHGLG00000002045,94.382,ortholog_one2one,1.0,1.0,9,12
STOML3,ENSG00000133115,STOML3,ENSHGLG00000000438,89.6907,ortholog_one2one,1.0,1.0,13,11
STON1,ENSG00000243244,STON1,ENSHGLG00000014159,84.1313,ortholog_one2one,1.0,1.0,2,4
STON2,ENSG00000140022,STON2,ENSHGLG00000019085,87.797,ortholog_one2one,1.0,1.0,14,26
STOX1,ENSG00000165730,STOX1,ENSHGLG00000013313,69.6388,ortholog_one2one,1.0,1.0,10,13
STOX2,ENSG00000173320,STOX2,ENSHGLG00000016104,91.6847,ortholog_one2one,1.0,1.0,4,6
STPG1,ENSG00000001460,STPG1,ENSHGLG00000009919,75.7485,ortholog_one2one,1.0,1.0,1,7
STPG4,ENSG00000239605,STPG4,ENSHGLG00000010005,77.0833,ortholog_one2one,1.0,1.0,2,4
STRA8,ENSG00000146857,STRA8,ENSHGLG00000005005,63.8522,ortholog_one2one,1.0,1.0,7,25
STRADA,ENSG00000266173,STRADA,ENSHGLG00000018908,95.1276,ortholog_one2one,1.0,1.0,17,20
STRIP1,ENSG00000143093,STRIP1,ENSHGLG00000014558,97.9689,ortholog_one2one,1.0,1.0,1,19
STRIP2,ENSG00000128578,STRIP2,ENSHGLG00000003806,96.4029,ortholog_one2one,1.0,1.0,7,14
STRN,ENSG00000115808,STRN,ENSHGLG00000015041,96.2821,ortholog_one2one,1.0,1.0,2,4
STRN4,ENSG00000090372,STRN4,ENSHGLG00000015771,94.4223,ortholog_one2one,1.0,1.0,19,29
STS,ENSG00000101846,STS,ENSHGLG00000032920,77.1626,ortholog_one2one,1.0,1.0,X,X
STT3A,ENSG00000134910,STT3A,ENSHGLG00000002844,98.5816,ortholog_one2one,1.0,1.0,11,5
STUB1,ENSG00000103266,STUB1,ENSHGLG00000044428,97.6898,ortholog_one2one,1.0,1.0,16,23
STX11,ENSG00000135604,STX11,ENSHGLG00000015647,87.4564,ortholog_one2one,1.0,1.0,6,1
STX16,ENSG00000124222,STX16,ENSHGLG00000005872,88.0952,ortholog_one2one,1.0,1.0,20,15
STX17,ENSG00000136874,STX17,ENSHGLG00000002172,94.0397,ortholog_one2one,1.0,1.0,9,12
STX18,ENSG00000168818,STX18,ENSHGLG00000004074,90.4478,ortholog_one2one,1.0,1.0,4,10
STX19,ENSG00000178750,STX19,ENSHGLG00000047716,87.7551,ortholog_one2one,1.0,1.0,3,2
STX1A,ENSG00000106089,STX1A,ENSHGLG00000010000,98.9547,ortholog_one2one,1.0,1.0,7,1
STX3,ENSG00000166900,STX3,ENSHGLG00000017662,92.7336,ortholog_one2one,1.0,1.0,11,22
STX4,ENSG00000103496,STX4,ENSHGLG00000039346,87.8788,ortholog_one2one,1.0,1.0,16,23
STX5,ENSG00000162236,STX5,ENSHGLG00000003553,91.5493,ortholog_one2one,1.0,1.0,11,22
STX6,ENSG00000135823,STX6,ENSHGLG00000008526,89.8039,ortholog_one2one,1.0,1.0,1,24
STX7,ENSG00000079950,STX7,ENSHGLG00000012189,92.3372,ortholog_one2one,1.0,1.0,6,1
STX8,ENSG00000170310,STX8,ENSHGLG00000019045,90.678,ortholog_one2one,1.0,1.0,17,20
STXBP1,ENSG00000136854,Stxbp1,ENSHGLG00000019331,96.4646,ortholog_one2one,1.0,1.0,9,12
STXBP2,ENSG00000076944,STXBP2,ENSHGLG00000006173,82.968,ortholog_one2one,1.0,1.0,19,29
STXBP3,ENSG00000116266,STXBP3,ENSHGLG00000017668,95.9459,ortholog_one2one,1.0,1.0,1,19
